ID;Age;Overall;Value;Wage;Height;Weight;FKAccuracy;SprintSpeed;Stamina;Strength
202079;25;59;€150K;€1K;6'3;194lbs;20;26;41;65
245855;20;59;€230K;€3K;5'9;150lbs;53;64;48;44
120415;37;59;€10K;€1K;6'3;196lbs;16;38;31;63
243296;23;59;€220K;€1K;6'4;207lbs;23;60;67;76
239201;20;59;€270K;€1K;5'7;143lbs;39;72;64;37
245089;21;59;€180K;€1K;5'11;165lbs;11;31;27;54
190817;27;59;€160K;€2K;5'7;165lbs;76;63;64;57
159074;33;59;€90K;€1K;5'11;146lbs;46;69;65;33
242530;18;59;€325K;€2K;6'1;187lbs;43;78;58;79
246114;21;59;€210K;€2K;6'3;181lbs;40;60;57;70
232803;23;59;€210K;€1K;5'9;146lbs;44;69;58;57
240483;22;59;€240K;€2K;5'7;132lbs;48;64;45;32
242019;22;59;€240K;€3K;5'10;154lbs;34;75;61;55
244579;18;59;€290K;€2K;5'9;139lbs;35;65;55;40
222820;24;59;€160K;€1K;6'2;172lbs;21;26;41;64
243044;18;59;€290K;€3K;6'0;170lbs;43;61;61;64
221285;22;59;€220K;€2K;5'9;157lbs;33;86;65;67
239205;23;59;€210K;€1K;6'4;194lbs;29;50;64;82
138086;35;59;€70K;€1K;6'2;165lbs;58;50;48;66
209254;28;59;€160K;€2K;5'9;170lbs;57;84;74;60
198761;27;59;€170K;€2K;6'0;176lbs;42;66;73;67
236905;18;59;€325K;€1K;5'10;150lbs;54;71;54;52
242539;21;59;€260K;€1K;5'11;174lbs;36;65;66;67
224620;24;59;€200K;€2K;5'11;148lbs;41;71;72;47
214896;23;59;€210K;€2K;5'10;157lbs;33;66;39;65
225136;21;59;€150K;€1K;6'5;174lbs;14;46;22;66
235632;22;59;€180K;€1K;6'2;185lbs;34;54;58;75
238449;19;59;€260K;€1K;6'6;176lbs;40;69;70;79
237682;23;59;€220K;€1K;5'8;150lbs;55;62;62;56
241010;24;59;€170K;€2K;6'1;163lbs;23;60;64;68
242034;19;59;€260K;€2K;5'9;143lbs;47;65;66;41
189810;29;59;€150K;€1K;5'7;154lbs;63;55;84;69
231028;20;59;€170K;€1K;6'4;161lbs;12;33;20;39
240756;18;59;€325K;€2K;5'9;150lbs;43;67;46;45
244084;20;59;€190K;€1K;6'0;185lbs;23;64;53;70
245364;19;59;€290K;€1K;5'10;163lbs;52;70;58;47
243573;19;59;€280K;€2K;6'1;176lbs;14;28;20;40
222582;26;59;€160K;€1K;5'11;163lbs;25;53;70;78
236406;24;59;€160K;€1K;6'5;198lbs;14;24;17;69
244854;19;59;€325K;€1K;5'8;146lbs;42;72;53;43
231031;22;59;€240K;€3K;5'10;159lbs;32;69;55;60
242039;22;59;€200K;€1K;5'7;139lbs;46;59;48;40
244087;19;59;€290K;€2K;5'11;165lbs;32;55;52;59
206200;25;59;€190K;€1K;5'10;179lbs;30;84;77;61
231033;22;59;€180K;€1K;5'10;154lbs;42;76;53;51
232825;23;59;€200K;€2K;5'9;163lbs;36;58;51;52
239993;20;59;€280K;€2K;6'2;192lbs;11;52;45;69
242553;22;59;€200K;€1K;5'9;159lbs;39;78;70;58
245369;19;59;€300K;€2K;6'5;172lbs;32;58;55;73
240506;19;59;€270K;€1K;5'5;143lbs;51;67;58;29
242298;20;59;€250K;€1K;5'7;141lbs;40;86;57;44
193658;26;59;€190K;€1K;5'10;161lbs;64;61;62;48
229243;21;59;€190K;€2K;6'4;192lbs;16;34;23;66
242811;24;59;€180K;€1K;5'11;163lbs;28;54;67;70
226172;21;59;€250K;€1K;5'11;170lbs;67;70;69;63
242812;22;59;€230K;€1K;5'11;159lbs;38;71;59;52
224895;24;59;€140K;€1K;6'3;183lbs;17;41;30;67
235647;19;59;€240K;€2K;5'10;159lbs;41;55;64;65
222081;23;59;€220K;€1K;5'11;143lbs;36;70;55;55
246145;18;59;€325K;€1K;5'7;152lbs;40;64;59;47
242818;20;59;€220K;€2K;6'1;176lbs;12;40;25;45
242051;22;59;€190K;€1K;6'0;176lbs;28;65;60;62
10884;37;59;€50K;€1K;5'11;187lbs;50;38;40;74
209285;23;59;€170K;€1K;6'2;165lbs;25;65;70;76
235141;19;59;€280K;€1K;6'4;185lbs;8;16;30;60
244101;21;59;€180K;€1K;6'3;181lbs;23;33;48;82
244613;18;59;€325K;€2K;5'7;139lbs;54;62;61;33
245381;19;59;€300K;€1K;6'2;176lbs;27;63;52;69
244614;20;59;€250K;€2K;5'11;157lbs;42;54;68;55
213127;21;59;€220K;€1K;5'11;176lbs;35;64;66;66
228999;23;59;€180K;€2K;5'10;150lbs;31;77;74;58
237704;18;59;€260K;€2K;6'3;176lbs;13;50;16;57
220041;23;59;€180K;€2K;5'9;152lbs;39;74;66;68
227977;22;59;€240K;€1K;6'0;172lbs;30;68;48;68
233865;19;59;€325K;€2K;5'9;154lbs;55;71;71;59
235913;19;59;€325K;€1K;5'8;141lbs;60;58;57;51
222090;21;59;€220K;€1K;5'9;141lbs;39;84;61;40
245898;21;59;€210K;€1K;5'10;159lbs;34;82;65;60
238731;21;59;€220K;€1K;5'11;172lbs;42;84;70;54
227726;23;59;€210K;€4K;5'5;117lbs;39;70;54;39
235662;20;59;€240K;€2K;6'1;165lbs;20;60;61;71
237966;20;59;€260K;€6K;5'9;159lbs;52;59;54;54
241551;20;59;€300K;€2K;5'8;157lbs;39;71;58;53
244367;18;59;€260K;€2K;6'0;183lbs;11;28;26;58
245391;19;59;€240K;€1K;5'9;152lbs;34;60;64;47
235664;19;59;€270K;€1K;5'10;161lbs;30;59;72;56
226193;31;59;€100K;€2K;5'9;148lbs;34;62;69;66
244113;37;59;€20K;€1K;5'9;157lbs;34;68;63;63
232850;20;59;€240K;€1K;6'1;174lbs;29;76;74;79
235155;22;59;€170K;€1K;6'1;198lbs;12;22;25;63
244883;21;59;€280K;€4K;5'9;143lbs;39;86;58;49
182419;31;59;€100K;€2K;6'0;154lbs;52;55;65;63
244372;19;59;€325K;€4K;6'0;154lbs;46;67;47;46
221589;24;59;€200K;€2K;5'11;159lbs;51;84;57;58
236950;21;59;€230K;€1K;5'9;150lbs;39;54;44;70
240534;22;59;€250K;€5K;6'0;141lbs;30;49;56;66
243350;18;59;€290K;€1K;5'5;132lbs;31;67;65;29
245145;19;59;€240K;€1K;6'0;157lbs;37;62;58;62
238490;20;59;€300K;€1K;5'8;150lbs;43;68;44;41
234139;22;59;€250K;€1K;5'9;159lbs;53;71;60;55
225436;24;59;€220K;€1K;5'10;163lbs;40;65;62;69
238236;19;59;€325K;€1K;5'10;154lbs;33;71;61;50
240028;22;59;€230K;€3K;5'9;176lbs;42;77;50;57
241564;20;59;€350K;€1K;5'7;143lbs;37;68;47;36
237981;21;59;€300K;€1K;5'10;157lbs;34;67;86;53
169631;31;59;€140K;€1K;5'8;163lbs;59;71;70;62
188831;29;59;€120K;€2K;6'0;183lbs;70;63;75;66
203424;24;59;€200K;€2K;5'11;176lbs;33;63;92;72
227744;22;59;€170K;€1K;5'8;154lbs;31;68;65;60
246176;19;59;€200K;€1K;5'9;163lbs;44;56;52;53
224673;28;59;€150K;€2K;5'8;154lbs;38;63;64;56
222114;25;59;€180K;€1K;6'2;165lbs;29;59;64;70
233378;20;59;€250K;€1K;6'0;161lbs;69;60;40;60
243618;17;59;€270K;€2K;5'8;143lbs;46;68;48;39
244643;20;59;€280K;€1K;5'5;139lbs;62;77;55;46
245155;17;59;€300K;€1K;5'7;154lbs;38;79;55;65
206500;24;59;€150K;€1K;6'0;157lbs;17;46;37;54
222628;25;59;€170K;€3K;5'9;139lbs;33;84;55;60
244900;27;59;€140K;€2K;5'5;148lbs;39;61;61;43
239269;18;59;€290K;€1K;5'7;163lbs;34;67;63;54
240805;18;59;€250K;€1K;5'9;165lbs;30;70;67;60
242085;21;59;€250K;€8K;5'9;146lbs;42;68;56;50
237478;18;59;€325K;€4K;5'7;165lbs;40;67;53;58
244902;23;59;€230K;€2K;5'10;148lbs;39;68;40;47
238503;21;59;€220K;€2K;6'2;181lbs;10;18;26;58
243623;25;59;€200K;€2K;6'0;179lbs;45;82;42;68
49575;37;59;€20K;€1K;5'11;154lbs;22;30;31;64
246183;20;59;€210K;€1K;5'9;143lbs;43;77;68;46
237224;23;59;€230K;€1K;6'0;194lbs;35;48;45;76
240040;19;59;€325K;€2K;5'9;150lbs;40;78;58;45
244136;22;59;€220K;€1K;5'6;154lbs;47;69;59;50
226473;20;59;€210K;€1K;5'11;154lbs;30;78;57;65
241578;19;59;€300K;€1K;6'1;172lbs;28;65;60;69
228267;27;59;€150K;€1K;6'0;176lbs;30;53;59;72
242604;18;59;€325K;€1K;5'10;170lbs;33;93;62;58
213678;22;59;€180K;€8K;6'3;172lbs;11;41;41;51
243886;21;59;€200K;€1K;6'0;165lbs;35;71;67;53
245166;22;59;€ 0;€ 0;6'2;168lbs;24;71;57;69
237231;28;59;€160K;€1K;5'10;157lbs;39;68;62;59
240559;18;59;€325K;€4K;5'7;154lbs;42;59;51;51
242095;26;59;€150K;€1K;6'1;176lbs;31;69;67;68
241840;19;59;€250K;€1K;6'0;163lbs;38;64;62;60
244656;22;59;€160K;€1K;5'11;159lbs;13;26;18;61
232369;36;59;€20K;€1K;5'11;170lbs;46;36;40;68
231858;24;59;€180K;€1K;5'11;165lbs;39;52;67;67
243634;19;59;€240K;€1K;5'5;134lbs;44;69;58;31
245170;20;59;€ 0;€ 0;5'7;141lbs;63;64;73;57
241587;21;59;€250K;€2K;5'11;154lbs;10;66;66;77
225716;31;59;€100K;€2K;5'10;150lbs;60;66;62;61
242100;19;59;€300K;€1K;6'0;154lbs;27;62;62;63
244660;27;59;€140K;€1K;6'0;176lbs;40;66;58;64
244405;19;59;€260K;€1K;6'1;157lbs;40;63;55;59
245429;18;59;€290K;€1K;6'2;165lbs;47;58;51;58
244406;19;59;€250K;€1K;6'0;172lbs;37;64;62;68
244663;20;59;€200K;€1K;5'11;168lbs;34;64;59;64
245431;26;59;€140K;€2K;6'1;174lbs;10;33;26;48
203192;26;59;€160K;€1K;5'10;157lbs;39;70;76;57
220856;24;59;€210K;€2K;5'9;154lbs;40;55;53;43
225976;23;59;€210K;€3K;5'6;139lbs;27;76;56;52
243896;25;59;€170K;€4K;6'1;165lbs;35;63;59;65
246456;19;59;€220K;€1K;5'10;181lbs;37;76;61;74
245689;19;59;€260K;€2K;6'2;172lbs;31;60;53;63
189625;28;59;€130K;€3K;6'1;176lbs;29;56;60;81
245691;17;59;€300K;€1K;5'8;146lbs;45;75;54;43
244412;21;59;€210K;€1K;6'2;176lbs;23;61;56;65
241085;19;59;€325K;€2K;5'9;163lbs;43;55;54;49
191677;34;59;€50K;€1K;5'9;150lbs;62;76;49;67
240318;24;59;€150K;€1K;6'2;165lbs;11;27;23;61
246462;21;59;€240K;€2K;5'7;152lbs;36;69;56;44
244415;26;59;€160K;€1K;6'2;174lbs;27;55;61;73
244671;18;59;€325K;€1K;6'0;154lbs;41;60;55;56
201920;24;59;€210K;€1K;5'9;154lbs;51;78;48;59
244160;26;59;€170K;€1K;6'2;185lbs;24;58;67;71
237505;20;59;€220K;€1K;5'10;143lbs;40;59;62;41
244673;17;59;€325K;€3K;5'9;165lbs;57;52;48;48
223683;21;59;€170K;€1K;6'0;170lbs;21;43;20;57
240835;18;59;€290K;€1K;5'10;172lbs;22;73;64;59
245699;18;59;€325K;€2K;5'9;134lbs;38;65;57;34
240836;17;59;€300K;€2K;5'9;154lbs;42;64;54;48
246469;18;59;€325K;€1K;5'6;141lbs;40;64;55;48
195013;26;59;€130K;€1K;6'0;157lbs;36;53;66;55
241862;19;59;€300K;€2K;6'5;176lbs;59;68;34;62
215752;27;59;€150K;€1K;5'9;152lbs;39;64;63;46
232904;20;59;€220K;€3K;5'10;152lbs;31;65;64;64
238024;21;59;€210K;€1K;5'11;165lbs;29;63;61;68
245448;21;59;€210K;€2K;5'10;154lbs;33;75;64;48
53960;35;59;€40K;€1K;6'0;154lbs;16;40;39;51
225993;22;59;€170K;€1K;6'4;176lbs;12;49;25;62
227529;19;59;€150K;€1K;6'4;165lbs;11;42;41;45
231881;21;59;€260K;€1K;6'3;179lbs;24;65;63;81
239305;21;59;€270K;€1K;5'11;163lbs;46;78;56;56
245705;18;59;€325K;€1K;5'8;148lbs;52;67;52;51
240587;23;59;€240K;€5K;5'9;134lbs;65;74;49;32
223180;22;59;€220K;€1K;6'2;174lbs;25;63;68;69
237260;23;59;€180K;€1K;5'10;165lbs;32;67;69;61
239564;19;59;€210K;€1K;6'2;165lbs;11;47;29;59
241100;19;59;€220K;€1K;5'8;148lbs;35;54;59;50
244940;21;59;€190K;€1K;6'1;179lbs;41;73;66;72
193740;27;59;€140K;€2K;5'10;159lbs;53;69;76;66
236237;20;59;€190K;€1K;6'0;179lbs;12;22;26;34
204494;26;59;€170K;€1K;6'0;172lbs;60;73;59;68
216526;24;59;€190K;€1K;6'1;183lbs;39;42;69;74
225486;22;59;€200K;€1K;5'10;150lbs;35;61;48;55
242894;25;59;€170K;€1K;6'1;179lbs;39;66;60;76
227791;26;59;€130K;€1K;6'0;165lbs;28;69;64;59
233679;23;59;€230K;€2K;6'1;172lbs;38;69;57;78
239311;18;59;€280K;€1K;5'9;163lbs;46;67;33;56
228304;21;59;€240K;€3K;5'11;163lbs;30;77;62;63
243664;22;59;€220K;€2K;5'9;152lbs;41;65;73;43
223953;22;59;€220K;€1K;6'3;176lbs;31;71;65;70
243665;20;59;€300K;€1K;5'10;172lbs;42;55;58;60
212178;23;59;€160K;€1K;6'3;194lbs;14;28;22;49
244690;17;59;€300K;€3K;5'9;154lbs;44;77;53;34
182738;31;59;€100K;€2K;5'6;157lbs;30;65;63;57
242131;22;59;€170K;€1K;6'0;170lbs;14;20;24;42
244435;21;59;€220K;€1K;5'9;154lbs;43;67;57;51
222422;21;59;€260K;€1K;5'10;146lbs;30;75;60;60
242902;22;59;€210K;€1K;6'2;161lbs;24;61;63;66
224215;21;59;€180K;€1K;6'1;170lbs;13;42;22;51
237783;19;59;€200K;€1K;5'11;150lbs;28;61;69;75
243159;26;59;€200K;€1K;6'0;163lbs;50;66;60;57
235481;24;59;€170K;€3K;5'9;143lbs;36;63;58;70
245721;17;59;€350K;€1K;5'10;146lbs;35;74;58;47
241114;22;59;€220K;€2K;6'2;161lbs;33;77;58;65
205019;25;59;€160K;€2K;5'10;161lbs;42;80;70;62
224731;30;59;€150K;€2K;5'11;163lbs;35;80;78;70
244187;23;59;€180K;€1K;5'11;165lbs;34;71;61;64
225756;21;59;€220K;€1K;6'2;163lbs;41;69;63;67
226524;19;59;€230K;€1K;6'4;176lbs;13;42;33;59
233180;28;59;€160K;€1K;5'10;146lbs;42;69;82;60
240604;19;59;€210K;€1K;5'8;150lbs;32;70;66;54
242652;18;59;€325K;€1K;5'9;150lbs;49;72;65;39
202973;26;59;€140K;€1K;6'3;192lbs;11;59;23;67
220893;22;59;€230K;€4K;6'1;161lbs;23;69;56;63
236510;24;59;€210K;€3K;5'10;163lbs;29;66;59;61
244702;18;59;€325K;€1K;5'9;165lbs;47;66;47;54
218591;23;59;€180K;€2K;5'10;154lbs;34;64;77;67
227807;20;59;€350K;€6K;5'9;174lbs;26;66;58;54
235487;21;59;€220K;€3K;5'9;143lbs;33;88;55;68
235744;19;59;€325K;€1K;5'9;163lbs;30;75;45;71
243169;16;59;€350K;€1K;5'9;137lbs;50;76;70;47
184801;30;59;€140K;€2K;5'11;148lbs;50;74;48;58
228322;22;59;€220K;€1K;6'0;174lbs;18;43;40;65
228578;21;59;€220K;€1K;5'9;148lbs;37;66;67;57
232674;24;59;€180K;€4K;5'10;154lbs;29;77;57;74
244962;20;59;€300K;€1K;5'8;154lbs;29;77;78;53
222179;28;59;€120K;€3K;6'2;170lbs;35;62;69;73
237027;20;59;€280K;€1K;6'0;161lbs;34;77;80;65
243683;27;59;€150K;€2K;6'0;176lbs;33;63;64;64
244707;18;59;€290K;€1K;6'0;150lbs;24;55;54;55
228836;22;59;€190K;€1K;5'11;157lbs;42;66;66;62
245476;25;59;€200K;€1K;5'9;157lbs;42;65;41;48
222181;29;59;€120K;€3K;6'1;179lbs;23;55;65;81
225509;21;59;€230K;€2K;6'1;163lbs;23;80;72;67
226533;21;59;€270K;€1K;5'9;154lbs;54;66;57;31
235493;22;59;€200K;€4K;5'7;141lbs;31;69;63;62
206566;24;59;€ 0;€ 0;6'4;194lbs;21;49;38;58
233446;24;59;€200K;€1K;5'11;159lbs;42;78;69;62
236006;20;59;€220K;€1K;5'6;137lbs;36;76;62;52
245990;19;59;€300K;€2K;6'0;161lbs;32;66;67;53
209895;26;59;€140K;€1K;6'0;187lbs;18;40;25;58
233447;19;59;€325K;€1K;5'11;172lbs;28;67;62;62
232936;34;59;€60K;€1K;6'2;192lbs;11;20;23;62
226025;22;59;€220K;€1K;5'11;152lbs;42;62;69;55
221930;23;59;€200K;€2K;6'0;161lbs;36;65;62;69
238058;20;59;€350K;€2K;5'8;143lbs;31;74;63;46
242922;20;59;€250K;€1K;5'9;137lbs;39;69;79;37
232427;22;59;€270K;€1K;5'8;143lbs;37;80;63;47
244459;20;59;€210K;€1K;5'6;141lbs;31;75;64;39
238060;19;59;€280K;€2K;6'0;154lbs;11;33;22;38
240364;21;59;€230K;€1K;6'2;181lbs;31;72;64;76
243180;19;59;€290K;€1K;6'0;163lbs;40;71;64;66
228077;25;59;€190K;€2K;5'8;141lbs;48;82;66;64
228845;28;59;€130K;€1K;6'0;165lbs;21;46;43;56
242926;31;59;€130K;€1K;5'11;163lbs;37;60;60;61
244718;26;59;€190K;€1K;6'3;194lbs;32;61;46;83
245742;18;59;€325K;€1K;5'9;157lbs;43;66;59;48
206575;24;59;€210K;€2K;6'1;183lbs;22;84;68;76
222191;27;59;€160K;€2K;5'11;159lbs;38;89;48;79
243695;21;59;€190K;€1K;5'9;161lbs;35;71;64;48
245999;17;59;€300K;€4K;5'9;141lbs;46;72;48;43
201457;26;59;€190K;€2K;6'2;172lbs;35;62;69;79
213489;22;59;€180K;€1K;6'2;161lbs;14;51;40;55
222449;24;59;€160K;€2K;5'9;152lbs;39;60;81;44
210418;28;59;€130K;€1K;6'1;168lbs;61;74;76;67
235250;20;59;€270K;€1K;5'11;168lbs;33;55;60;58
239858;28;59;€120K;€3K;6'0;152lbs;34;61;67;70
241650;16;59;€300K;€1K;5'7;150lbs;36;92;76;57
226547;22;59;€220K;€2K;5'10;165lbs;45;64;66;62
231411;19;59;€300K;€2K;6'0;174lbs;41;66;64;67
236787;19;59;€300K;€2K;6'0;161lbs;44;65;59;49
242163;20;59;€260K;€1K;5'6;139lbs;27;68;56;39
243955;21;59;€240K;€1K;6'0;163lbs;51;84;73;67
246259;17;59;€280K;€2K;5'10;121lbs;28;57;61;53
239348;19;59;€210K;€1K;6'2;181lbs;31;55;54;76
204021;26;59;€200K;€1K;5'10;154lbs;58;72;71;63
244469;28;59;€140K;€1K;5'9;157lbs;38;57;70;62
245749;18;59;€325K;€1K;6'2;172lbs;62;76;50;52
229878;20;59;€270K;€2K;5'7;141lbs;40;60;42;39
238326;18;59;€325K;€1K;6'0;163lbs;43;76;67;69
240886;20;59;€180K;€1K;6'3;176lbs;24;54;66;81
230136;21;59;€350K;€1K;5'9;154lbs;35;67;56;62
236025;23;59;€220K;€2K;6'2;187lbs;28;58;63;72
239609;19;59;€325K;€1K;6'2;165lbs;37;73;60;68
228858;19;59;€240K;€1K;5'9;154lbs;53;63;65;59
239098;23;59;€180K;€2K;6'4;174lbs;29;56;63;77
236027;20;59;€220K;€2K;5'10;174lbs;30;69;71;69
243451;20;59;€280K;€4K;5'11;176lbs;35;48;50;67
245500;23;59;€230K;€1K;5'11;165lbs;36;81;65;60
245756;19;59;€300K;€1K;5'11;146lbs;31;70;70;64
214525;24;59;€160K;€2K;5'11;172lbs;19;34;26;60
227837;22;59;€220K;€1K;6'0;181lbs;28;65;52;68
237821;19;59;€300K;€1K;5'8;150lbs;29;63;65;62
242429;17;59;€270K;€1K;5'7;146lbs;43;73;72;54
244221;21;59;€220K;€1K;6'0;159lbs;36;60;52;58
213502;23;59;€180K;€1K;6'0;190lbs;30;46;56;74
241150;18;59;€325K;€2K;5'10;163lbs;34;63;58;56
242430;17;59;€230K;€1K;6'4;176lbs;30;64;53;74
212991;25;59;€200K;€1K;5'7;143lbs;35;74;66;45
241407;21;59;€ 0;€ 0;6'0;170lbs;38;66;65;71
242431;20;59;€350K;€3K;6'0;183lbs;41;59;57;71
242687;20;59;€270K;€2K;5'9;152lbs;46;57;56;55
223488;21;58;€130K;€1K;6'6;172lbs;13;46;31;56
244480;20;58;€200K;€1K;5'8;159lbs;41;63;59;55
245248;27;58;€150K;€1K;5'10;163lbs;35;63;55;62
244481;20;58;€180K;€1K;6'1;174lbs;25;62;58;59
206338;24;58;€170K;€1K;5'10;157lbs;52;67;65;57
232707;19;58;€250K;€1K;5'10;154lbs;33;56;54;57
239107;25;58;€160K;€1K;5'11;181lbs;29;64;68;57
223236;22;58;€220K;€1K;5'9;168lbs;40;67;35;67
230660;21;58;€190K;€1K;6'2;190lbs;24;60;63;78
236292;20;58;€250K;€1K;6'3;174lbs;25;55;37;69
245252;19;58;€250K;€1K;6'4;198lbs;32;68;60;79
215301;22;58;€150K;€1K;6'3;165lbs;36;47;33;68
229893;21;58;€180K;€2K;6'0;165lbs;60;73;64;57
230661;22;58;€220K;€2K;5'11;165lbs;30;51;55;63
243973;18;58;€240K;€1K;6'3;192lbs;28;56;52;69
245253;18;58;€260K;€2K;5'9;143lbs;46;69;52;32
229126;28;58;€100K;€2K;6'0;185lbs;30;55;62;78
182790;32;58;€70K;€1K;6'0;165lbs;30;58;73;62
241159;17;58;€230K;€4K;6'0;165lbs;32;60;56;61
244743;21;58;€210K;€1K;5'7;134lbs;49;68;45;37
237832;21;58;€210K;€5K;6'2;159lbs;32;65;38;64
242184;18;58;€230K;€2K;5'7;139lbs;29;64;56;39
245001;18;58;€260K;€3K;6'2;170lbs;33;68;55;63
245513;19;58;€250K;€1K;5'10;157lbs;36;69;66;55
204298;25;58;€110K;€1K;6'2;183lbs;11;46;44;64
187658;28;58;€100K;€1K;6'3;194lbs;14;39;22;69
229643;20;58;€250K;€2K;6'0;168lbs;23;72;62;60
234507;25;58;€ 0;€ 0;5'8;148lbs;48;67;74;42
140300;34;58;€50K;€1K;6'2;168lbs;13;21;26;57
219660;22;58;€220K;€1K;5'8;154lbs;39;72;51;56
231437;26;58;€120K;€2K;5'8;137lbs;29;72;54;60
232205;20;58;€250K;€1K;5'7;143lbs;34;64;61;55
243981;20;58;€250K;€1K;6'3;179lbs;24;62;65;77
204302;26;58;€130K;€2K;6'1;179lbs;60;54;64;71
228366;22;58;€150K;€2K;5'11;154lbs;37;42;65;65
234511;21;58;€180K;€1K;6'0;150lbs;14;16;26;50
223760;25;58;€ 0;€ 0;6'1;179lbs;17;43;30;67
246032;21;58;€130K;€1K;6'4;187lbs;11;23;27;60
223761;21;58;€170K;€1K;5'11;159lbs;52;66;70;42
228113;21;58;€200K;€1K;6'2;170lbs;29;61;59;62
232721;35;58;€30K;€1K;5'11;168lbs;23;32;54;75
242961;17;58;€250K;€1K;5'7;143lbs;44;68;49;32
225810;22;58;€180K;€1K;6'3;190lbs;31;52;63;88
238610;20;58;€280K;€3K;5'11;165lbs;33;65;52;66
235539;23;58;€130K;€2K;5'10;161lbs;12;33;24;36
242196;18;58;€230K;€1K;5'11;161lbs;36;68;64;53
245780;18;58;€240K;€1K;5'11;165lbs;39;55;53;54
238357;22;58;€170K;€3K;5'5;128lbs;35;58;68;61
246037;22;58;€190K;€3K;5'10;152lbs;38;71;57;56
221974;25;58;€160K;€3K;6'1;174lbs;56;70;61;70
219159;23;58;€130K;€1K;6'5;170lbs;21;33;28;50
240920;20;58;€230K;€2K;5'11;152lbs;11;31;16;34
244504;24;58;€160K;€2K;6'3;183lbs;29;69;50;79
221978;27;58;€120K;€2K;5'9;163lbs;28;55;64;58
229914;21;58;€170K;€2K;6'2;157lbs;37;91;91;80
231962;28;58;€100K;€2K;6'0;165lbs;47;58;66;62
223771;31;58;€ 0;€ 0;5'11;157lbs;31;78;51;73
228381;22;58;€180K;€1K;5'8;134lbs;39;65;64;33
241949;30;58;€90K;€1K;5'11;179lbs;35;65;61;77
243998;19;58;€200K;€1K;6'0;154lbs;30;55;61;57
235807;18;58;€260K;€1K;6'0;159lbs;38;69;55;53
222496;20;58;€180K;€1K;6'0;161lbs;46;61;58;63
238880;20;58;€250K;€1K;6'0;154lbs;29;61;59;59
242721;23;58;€130K;€1K;6'5;205lbs;11;40;25;75
138786;35;58;€30K;€1K;6'2;190lbs;13;46;28;70
228642;20;58;€280K;€4K;5'7;146lbs;66;66;59;38
224547;25;58;€150K;€2K;6'1;170lbs;15;74;72;77
244515;18;58;€200K;€1K;5'7;154lbs;29;83;62;62
238628;20;58;€130K;€1K;6'4;196lbs;11;28;27;71
242214;17;58;€230K;€1K;5'11;161lbs;35;61;57;46
242470;24;58;€170K;€1K;5'6;132lbs;58;67;66;56
240681;19;58;€170K;€1K;6'3;165lbs;13;22;24;46
240170;18;58;€210K;€1K;6'4;185lbs;13;23;17;54
240682;22;58;€190K;€3K;6'0;150lbs;38;74;56;58
243242;18;58;€210K;€1K;6'2;190lbs;13;25;17;30
241963;19;58;€270K;€2K;5'3;130lbs;40;67;57;38
243243;19;58;€250K;€1K;5'9;143lbs;32;62;52;50
244524;21;58;€140K;€1K;6'0;165lbs;11;20;22;53
245806;18;58;€260K;€2K;5'9;137lbs;38;63;54;37
228143;22;58;€230K;€2K;5'10;148lbs;32;81;59;51
244527;19;58;€240K;€1K;5'8;143lbs;46;71;34;49
228657;22;58;€210K;€1K;6'1;150lbs;40;40;65;54
240945;19;58;€270K;€3K;5'9;157lbs;44;69;58;62
228402;21;58;€180K;€2K;6'1;150lbs;33;73;72;62
242994;17;58;€250K;€2K;5'10;168lbs;48;67;57;70
244018;21;58;€120K;€1K;6'3;176lbs;15;25;26;58
232500;19;58;€200K;€2K;5'10;168lbs;35;62;69;65
238134;18;58;€290K;€1K;5'10;141lbs;42;74;38;45
240950;20;58;€280K;€6K;5'8;154lbs;40;68;52;42
245815;20;58;€200K;€1K;6'1;176lbs;26;55;60;66
211768;27;58;€100K;€1K;6'2;183lbs;13;42;22;53
228153;19;58;€270K;€4K;5'10;150lbs;53;75;61;49
228921;22;58;€180K;€1K;6'2;172lbs;32;62;59;69
229945;22;58;€170K;€1K;5'7;152lbs;43;68;48;52
231481;21;58;€150K;€2K;6'0;154lbs;20;73;69;75
239673;19;58;€170K;€3K;5'11;165lbs;37;50;62;67
242233;18;58;€190K;€1K;6'0;154lbs;45;74;44;43
241978;17;58;€200K;€1K;6'0;170lbs;14;30;21;54
244282;19;58;€170K;€1K;5'9;159lbs;31;78;67;61
245818;22;58;€140K;€1K;6'3;194lbs;13;29;21;64
238651;20;58;€180K;€1K;5'10;170lbs;43;60;62;61
244284;19;58;€210K;€1K;6'2;190lbs;23;77;59;75
233021;27;58;€120K;€2K;6'4;187lbs;30;51;69;85
191805;27;58;€120K;€1K;6'0;161lbs;32;63;76;75
236350;22;58;€170K;€1K;5'9;165lbs;48;67;45;68
243774;20;58;€150K;€1K;5'10;152lbs;12;19;37;37
225087;22;58;€170K;€3K;5'10;132lbs;36;82;54;45
233535;20;58;€200K;€1K;6'0;170lbs;40;68;60;61
239423;24;58;€170K;€2K;5'7;143lbs;36;64;43;41
241215;19;58;€230K;€1K;6'0;181lbs;10;23;19;53
224576;23;58;€140K;€2K;6'1;168lbs;27;68;61;70
229184;19;58;€250K;€1K;5'11;163lbs;27;55;52;60
245056;22;58;€160K;€1K;6'6;190lbs;9;32;24;54
